"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Tmem63b-002_1007",0,2,4,13,4,3,4,2,0,0,3,6,0,0
"Tmem63b-009_716",27,40,11,53,18,14,33,45,0,0,21,0,42,0
"Tmem63b-005_902",0,0,2,4,0,3,4,0,0,0,5,0,0,0
"Tmem63b-004_507",16,1,0,0,0,0,3,0,0,0,0,5,0,0
"Mrpl14-001_645",19,37,38,20,57,44,45,29,27,174,32,13,0,0
"1600014C23Rik-201_518",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Vegfa-008_2765",2,0,3,14,0,0,5,3,5,0,10,0,0,0
"Vegfa-001_3451",18,16,12,13,13,20,16,10,0,0,0,30,0,23
"Vegfa-201_3324",0,0,4,0,0,0,5,4,0,24,0,0,0,0
"Vegfa-003_1973",0,2,0,3,0,0,1,0,0,0,10,3,0,0
"Vegfa-010_654",0,0,0,0,0,0,0,0,0,0,4,25,0,14
"Vegfa-009_513",0,7,3,1,31,37,6,10,0,0,0,18,0,0
"Mrps18a-001_884",84,95,111,63,121,94,64,50,104,23,82,82,31,39
"Mrps18a-004_621",0,0,6,0,0,0,7,0,0,90,0,0,0,0
"Rsph9-003_403",0,4,6,0,0,0,12,0,36,0,0,0,0,0
"Rsph9-001_966",12,42,18,9,16,26,27,26,21,39,17,0,0,22
"Mad2l1bp-201_1269",5,8,15,5,8,8,10,6,0,0,0,12,0,0
"Gtpbp2-002_2929",0,3,0,0,0,5,0,4,57,0,0,5,0,74
"Gtpbp2-001_2966",68,80,66,73,52,33,57,56,0,0,51,9,0,0
"Gtpbp2-004_2587",0,0,0,0,10,4,0,0,0,16,0,5,12,0
"Gtpbp2-006_330",0,0,0,0,13,0,19,0,0,27,35,0,0,0
"Gtpbp2-013_382",47,16,0,72,0,0,0,0,0,0,0,0,0,0
"Gtpbp2-015_833",19,15,17,8,26,30,18,18,0,0,40,1,22,5
"Polh-201_2569",8,2,3,7,2,3,3,3,10,0,4,2,0,13
"Xpo5-201_3709",58,39,39,33,31,27,25,15,3,12,18,11,6,19
"Polr1c-001_1314",25,24,31,20,40,48,40,20,0,0,4,13,0,0
"Polr1c-005_829",7,5,0,0,0,0,3,0,0,57,3,0,0,54
"Polr1c-004_771",0,4,5,0,0,0,0,0,0,0,0,0,0,0
"Polr1c-008_516",4,0,0,0,0,0,0,0,37,0,0,0,0,30
"Polr1c-007_432",0,0,0,0,6,0,25,1,0,0,0,5,0,113
"Yipf3-001_2035",26,36,44,36,62,33,40,32,30,59,22,23,17,37
"Yipf3-003_734",0,6,0,6,0,58,4,0,0,0,0,17,24,0
"Yipf3-004_841",14,0,0,27,0,40,0,0,81,0,0,26,0,21
"Lrrc73-201_1384",70,114,85,54,88,50,93,77,50,51,69,19,18,40
"Tjap1-202_2595",7,0,4,0,6,0,7,0,0,0,0,0,0,0
"Tjap1-201_2465",0,0,0,4,0,0,0,10,0,0,0,17,0,0
"Tjap1-203_2368",0,18,6,14,17,16,10,3,28,0,19,0,0,3
"Dlk2-004_405",0,10,0,0,0,0,0,4,0,0,0,0,0,0
"Dlk2-201_1532",0,0,0,0,0,0,0,0,4,0,0,0,0,0
"Dlk2-001_1341",0,10,0,13,0,0,0,0,0,58,0,22,0,0
"Dlk2-002_1528",32,13,34,6,42,46,32,12,49,0,12,13,0,40
"Dlk2-003_1783",0,13,2,6,4,7,9,3,0,0,4,2,0,0
"Abcc10-001_4866",0,2,5,0,8,6,6,4,7,0,5,0,4,13
"Abcc10-003_3731",0,0,1,1,1,0,1,2,0,2,0,3,0,0
"Abcc10-002_4885",0,2,0,5,0,0,1,0,0,0,0,0,0,0
"Abcc10-005_5266",6,2,0,0,0,2,2,2,0,0,2,0,0,0
"Abcc10-007_791",0,0,0,0,0,0,0,1,0,0,0,6,0,0
"Zfp318-001_7850",20,12,18,15,5,9,17,5,6,20,6,7,0,11
"Zfp318-002_3936",7,10,6,13,12,13,3,7,0,21,2,4,6,4
"Zfp318-004_748",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crip3-001_1035",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"Crip3-002_955",0,11,0,0,10,0,3,0,0,0,0,0,0,0
"Crip3-003_735",0,0,11,6,0,0,0,0,0,0,0,0,160,0
"Slc22a7-201_2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm5093-201_522",0,4,6,0,5,0,9,0,0,0,0,9,0,0
"Ttbk1-201_6959",43,41,50,50,18,22,37,44,14,34,16,51,48,56
"Dnph1-201_1106",0,6,5,6,4,2,7,3,0,0,10,0,0,0
"Cul9-001_7848",29,30,37,27,0,26,51,22,0,0,18,26,1,1
"Cul9-201_7818",0,0,0,3,23,0,0,0,9,11,0,0,11,39
"Srf-201_4093",53,59,59,59,36,41,90,50,86,56,33,41,72,94
"Ptk7-201_4255",10,2,4,8,3,0,7,2,6,3,2,1,0,5
"Klc4-201_2322",29,12,9,13,14,26,12,14,0,11,22,22,0,6
"Mrpl2-001_1031",42,46,41,34,44,44,54,40,0,0,31,0,0,0
"Mrpl2-002_998",0,4,6,13,0,0,0,5,0,0,28,0,0,0
"Mrpl2-003_991",10,0,0,0,0,0,0,0,15,68,0,16,27,0
"Cul7-001_5530",12,6,4,6,0,11,4,2,0,10,3,0,0,0
"Cul7-002_5016",0,0,6,0,2,0,4,6,10,0,4,4,0,25
"Cul7-003_4047",4,0,0,0,2,0,0,0,0,0,0,0,0,0
"Rrp36-201_1195",15,18,13,18,14,18,23,15,60,0,12,10,0,37
"Klhdc3-202_1973",69,48,48,22,62,108,47,63,0,0,53,43,0,25
"Klhdc3-201_2123",93,143,136,128,132,63,128,83,205,144,110,115,101,97
"Mea1-201_840",127,115,96,72,131,103,78,82,74,84,68,51,0,0
"Ppp2r5d-201_2926",88,84,86,88,92,65,60,58,57,33,43,45,24,39
"Pex6-001_3200",69,64,63,86,64,70,50,52,64,44,35,64,22,58
"Gnmt-001_1035",0,0,0,0,0,0,1,0,0,0,4,0,0,0
"Cnpy3-001_1908",64,68,80,34,45,54,56,53,63,13,42,28,74,0
"Cnpy3-002_1619",0,8,0,29,0,0,0,0,0,0,9,0,1,38
"Cnpy3-003_561",15,7,8,0,0,6,5,0,0,118,3,0,0,0
"Ptcra-001_1283",2,3,1,0,0,3,5,2,0,0,0,0,0,0
"2310039H08Rik-201_773",0,7,10,2,12,10,17,6,0,0,14,12,0,0
"Rpl7l1-201_2606",28,24,28,28,24,30,34,12,15,47,22,22,0,14
"Gltscr1l-201_6579",33,36,37,38,18,15,36,14,11,11,15,20,27,47
"A330017A19Rik-201_1190",6,3,7,6,1,0,2,2,0,6,5,0,22,0
"Tbcc-201_1843",35,21,30,11,28,25,9,13,36,7,16,8,13,0
"Prph2-001_2665",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ubr2-202_7648",0,2,4,26,0,5,4,8,9,0,27,10,9,0
"Ubr2-201_7648",34,25,34,4,25,22,28,8,9,19,0,10,9,27
"Gm16494-201_261",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mrps10-002_1017",8,10,0,29,15,14,0,5,0,60,20,17,75,13
"Mrps10-005_1018",3,8,21,0,9,8,0,6,0,20,0,4,30,4
"Mrps10-006_531",3,9,0,16,5,6,13,5,0,0,10,0,0,0
"Mrps10-201_1109",8,0,0,0,0,0,35,4,0,0,0,0,0,0
"Mrps10-001_1113",0,11,7,9,6,15,8,0,0,0,0,0,0,0
"Guca1b-001_1668",1,0,0,2,0,2,0,1,0,0,0,0,0,0
"Guca1b-002_1556",2,0,2,1,0,4,1,0,0,0,0,14,16,0
"Guca1a-201_871",0,0,0,0,1,0,0,2,0,0,0,0,0,0
"Gm5814-201_378",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700001C19Rik-001_1622",3,3,1,1,2,0,2,2,0,0,0,0,0,0
"1700001C19Rik-004_614",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AI661453-001_1410",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AI661453-002_4866",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf8-201_2779",5,11,16,11,11,9,19,6,23,2,17,3,8,0
"Ccnd3-008_952",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-201_2113",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-011_299",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-002_2064",0,0,0,0,0,13,0,0,0,0,0,0,0,0
"Ccnd3-001_1999",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-003_2060",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-012_926",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-010_277",20,0,0,0,0,9,0,0,0,0,0,0,0,0
"Ccnd3-015_853",17,0,0,0,0,0,21,0,8,0,8,28,0,0
"Ccnd3-006_1977",9,23,24,27,16,6,9,21,11,0,16,18,58,0
"Ccnd3-007_484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccnd3-016_385",0,0,32,25,0,0,18,0,0,0,17,0,0,0
"Ccnd3-020_464",0,5,0,27,0,0,0,6,0,0,0,0,0,0
"Ccnd3-017_931",0,2,10,4,0,0,1,0,0,0,4,0,0,37
"Ccnd3-018_560",13,1,0,13,0,0,11,0,0,17,5,0,0,0
"Ccnd3-019_336",6,17,8,8,0,65,0,0,0,82,0,4,0,0
"Bysl-201_3854",19,20,20,19,22,10,15,12,7,15,14,15,7,2
"Med20-001_2054",12,11,13,27,21,29,28,11,0,0,9,16,0,14
"Gm20517-001_4807",7,1,1,1,0,1,1,0,0,11,0,0,0,0
"Usp49-001_8252",1,6,5,7,3,2,8,3,6,10,5,3,8,4
"Usp49-003_544",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Usp49-002_1443",1,0,0,0,1,0,0,0,0,16,0,0,0,10
"Usp49-004_480",0,0,5,0,0,2,0,0,0,5,6,0,0,0
"Tomm6-001_749",142,224,206,182,215,226,146,201,346,284,225,227,195,0
"Tomm6-002_594",63,40,59,55,106,53,94,28,0,59,10,25,0,0
"Gm21981-001_2721",2,12,9,9,8,17,3,4,0,0,2,26,0,0
"Prickle4-201_990",2,6,2,10,11,0,6,7,0,15,4,0,0,13
"Prickle4-005_1110",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prickle4-001_686",0,4,5,0,0,12,7,4,0,0,3,0,0,0
"Frs3-001_344",0,8,16,31,0,4,0,0,0,0,36,0,0,0
"Frs3-002_2144",20,22,18,17,13,5,5,8,6,0,20,3,11,0
"Pgc-001_1388",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pgc-002_490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-002_2342",0,3,0,6,0,0,11,7,0,0,4,0,0,0
"Tfeb-010_287",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-003_2328",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-011_1974",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tfeb-012_327",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-004_564",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-005_349",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-014_371",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-013_538",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tfeb-006_435",0,0,6,0,0,0,8,0,0,0,0,0,0,0
"Tfeb-001_2296",8,0,2,0,5,6,0,0,0,0,0,0,0,0
"Tfeb-009_1607",0,2,5,0,0,2,0,2,0,0,9,5,0,26
"Mdfi-008_1281",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Mdfi-001_1711",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mdfi-003_1371",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mdfi-009_580",0,1,0,0,0,15,0,0,0,0,0,0,0,0
"Mdfi-006_714",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mdfi-004_423",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mdfi-005_334",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Foxp4-001_3999",16,22,42,16,5,11,12,2,0,0,18,5,34,0
"Foxp4-008_3156",0,8,0,16,32,13,0,0,20,18,0,19,0,7
"Foxp4-002_3197",26,0,11,0,0,0,0,0,0,0,0,0,0,0
"Foxp4-003_3198",40,22,14,14,0,1,12,32,0,0,13,0,0,0
"1700122O11Rik-001_771",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700067P10Rik-201_794",0,0,0,4,0,0,0,0,0,0,0,0,0,0
"9830107B12Rik-201_3639",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"A530064D06Rik-202_1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A530064D06Rik-201_1728",2,1,0,0,1,1,2,0,0,0,0,0,0,0
"Trem1-002_2077",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trem1-001_2993",0,0,1,0,0,2,0,0,0,0,1,0,0,0
"Trem3-201_994",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml4-001_1744",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml4-002_838",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml4-003_811",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml4-004_992",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml4-005_676",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treml2-201_4509",0,0,1,0,0,0,0,1,0,0,0,2,0,0
"B430306N03Rik-001_3996",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B430306N03Rik-003_3988",0,2,1,1,1,2,2,1,0,0,2,1,0,0
"B430306N03Rik-004_994",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Trem2-001_1088",0,8,29,20,34,17,16,42,79,61,15,34,0,0
"Trem2-002_1056",4,0,0,0,0,0,2,18,85,0,53,0,25,0
"Treml1-201_1248",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Nfya-010_3653",3,5,7,0,7,2,0,0,1,0,10,7,2,2
"Nfya-002_3706",1,0,0,12,0,0,8,0,0,0,0,0,0,0
"Nfya-001_3645",7,2,0,0,0,20,7,7,7,2,0,0,11,19
"Nfya-006_1255",0,0,0,0,0,0,0,8,0,0,0,0,0,0
"Nfya-013_1407",0,0,5,0,0,0,0,0,0,0,0,0,0,0
"Nfya-008_805",0,4,0,0,0,0,6,0,0,0,0,0,0,0
"Nfya-007_701",0,0,8,0,0,0,0,0,0,0,2,0,0,0
"Nfya-012_643",18,4,4,0,0,5,0,0,19,24,3,0,0,0
"Nfya-011_880",4,0,7,0,0,6,0,0,0,6,0,0,0,0
"Oard1-202_1324",5,6,7,18,0,8,0,5,0,0,0,0,0,0
"Oard1-201_1135",8,6,0,6,17,5,12,0,0,0,22,6,0,4
"Apobec2-201_1218",0,1,0,0,3,0,1,0,0,0,0,0,0,0
"Tspo2-001_956",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tspo2-004_473",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tspo2-005_479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-001_2838",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-002_1786",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-003_782",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-005_426",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-004_1696",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Unc5cl-006_575",0,0,3,0,4,4,0,0,0,0,0,0,0,0
"Lrfn2-001_3202",19,25,23,18,13,12,17,13,0,18,10,12,22,17
"Mocs1-007_729",9,0,0,1,6,0,6,0,0,0,0,0,0,0
"Mocs1-003_2646",0,7,2,0,0,7,3,4,0,0,6,0,0,0
"Mocs1-001_2588",0,2,0,0,3,0,0,1,0,0,0,0,0,1
"Mocs1-002_1936",0,1,10,0,0,0,0,0,0,0,0,8,0,0
"Mocs1-006_1736",0,1,0,6,0,0,1,0,0,0,0,17,0,0
"Mocs1-008_494",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mocs1-005_447",0,3,7,13,0,0,0,0,0,0,0,0,0,0
"Daam2-201_6045",24,15,12,27,24,25,17,17,4,9,21,34,22,48
"Kif6-003_686",0,0,3,0,0,0,0,0,0,0,0,0,0,0
"Kif6-001_3528",1,1,1,2,1,0,0,1,0,0,1,1,0,0
"Rftn1-001_4029",0,1,0,1,0,0,1,0,0,0,0,4,0,0
"Rftn1-002_2385",0,0,1,3,2,5,3,2,16,11,9,0,49,6
"Dazl-201_2942",3,2,4,2,5,1,2,2,0,2,2,0,0,0
"Plcl2-201_4050",57,66,71,44,28,17,10,36,28,0,39,20,6,3
"Gm7334-201_1356",12,6,31,0,0,22,33,0,0,0,0,12,0,35
"Tbc1d5-201_5613",14,14,19,16,14,12,15,11,2,12,15,12,0,10
"Satb1-001_6243",0,6,6,0,0,0,0,0,0,0,0,0,0,0
"Satb1-201_6194",0,1,0,17,11,28,7,4,0,15,9,13,0,8
"Satb1-005_3461",4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Satb1-012_4407",0,1,1,2,0,2,0,0,0,0,3,0,0,0
"Satb1-003_2896",0,0,4,5,9,18,0,0,1,0,0,15,8,8
"Satb1-002_5993",4,1,3,11,2,6,4,0,4,0,5,3,0,0
"Satb1-004_3748",0,0,7,8,2,2,2,0,0,13,0,0,0,0
"Satb1-011_813",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Satb1-008_469",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Satb1-010_570",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kcnh8-001_4287",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Efhb-201_2661",2,1,1,0,1,3,0,1,0,0,1,0,0,0
"Rab5a-201_2357",95,88,93,115,86,79,52,61,6,58,50,41,40,53
"Pp2d1-201_2476",0,1,3,0,0,2,1,1,0,0,2,0,0,28
"Kat2b-001_4653",5,5,6,11,5,6,4,6,0,8,9,9,0,16
"Kat2b-002_673",0,0,1,24,5,11,0,3,0,0,0,9,0,0
"Kat2b-004_439",0,1,0,0,0,0,0,8,0,0,0,0,0,53
"Kat2b-006_455",0,0,0,0,0,10,9,0,0,0,0,0,83,0
"Sgol1-001_3628",0,0,0,1,0,0,1,0,0,0,0,0,0,0
"Sult1c2-001_1846",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sult1c1-001_1556",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc5a7-201_5176",1,0,1,1,0,3,0,0,0,0,0,1,9,0
"St6gal2-002_1556",0,1,0,0,1,0,0,0,0,0,0,0,0,0
"St6gal2-001_2606",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"St6gal2-003_6066",15,8,10,12,6,4,3,2,2,1,5,0,0,5
"Vmn2r118-001_2562",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Pot1b-201_3499",19,11,13,20,9,16,18,11,11,13,10,11,0,38
"Adgre4-201_3491",0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Zfp119a-001_2018",0,2,5,0,0,3,3,0,0,0,0,6,0,0
"Zfp959-001_2028",2,4,5,6,0,1,4,4,0,3,1,3,0,2
"Zfp119b-001_1889",1,0,0,2,0,5,1,0,0,0,0,4,0,0
"Zfp119b-002_2078",0,4,2,0,2,0,3,0,0,0,0,0,0,0
"Ebi3-201_1170",3,1,0,3,5,4,0,3,12,0,0,0,0,0
"Ccdc94-201_1311",7,13,5,7,11,18,14,6,0,0,9,3,19,3
"Shd-201_1549",2,7,7,9,13,22,9,5,0,4,20,12,0,10
"Fsd1-201_1748",17,47,43,49,41,62,35,26,8,19,41,51,14,13
"Stap2-201_1491",0,1,1,0,1,0,2,2,0,0,0,0,0,0
"Mpnd-004_606",25,0,0,0,0,0,0,0,106,0,0,0,0,97
"Mpnd-001_1701",56,73,71,73,84,65,80,88,98,0,73,66,0,83
"Mpnd-006_1400",0,0,0,0,0,0,0,7,0,0,0,6,0,0
"Mpnd-007_1444",0,0,0,0,9,0,0,0,0,0,0,0,0,0
"Mpnd-008_1379",0,0,0,0,0,0,0,0,0,0,3,0,55,0
"Mpnd-005_866",0,11,10,9,17,8,11,0,0,45,0,0,0,0
"Sh3gl1-201_2072",23,32,29,37,37,68,84,22,115,67,20,22,35,61
"Chaf1a-201_3308",3,2,1,6,0,3,3,2,8,0,2,0,0,20
"Ubxn6-001_2949",63,48,44,53,51,55,39,52,52,15,41,31,9,50
"Ubxn6-004_664",24,37,20,0,4,29,33,0,0,0,35,6,37,0
"Hdgfrp2-201_2251",57,73,78,79,74,71,113,38,58,108,70,36,10,31
"Plin4-201_5755",0,0,1,1,1,0,1,0,0,12,0,2,0,3
"Plin4-001_5756",0,0,1,1,1,0,1,0,0,10,0,1,0,2
"Plin5-001_1986",0,1,0,1,0,0,2,1,0,0,0,0,0,0
"Plin5-002_1986",0,0,0,1,0,0,2,1,0,0,0,0,0,0
"Lrg1-201_1351",0,1,0,0,0,0,5,1,41,0,4,0,0,0
"Sema6b-202_3847",0,3,0,0,0,0,12,11,0,0,0,0,0,0
"Sema6b-201_3736",133,135,123,140,116,106,67,82,112,99,77,83,24,64
"Tnfaip8l1-001_2379",4,4,8,5,13,3,1,5,5,25,9,7,0,0
"Mydgf-001_1710",37,44,43,26,52,36,26,29,24,31,30,11,29,11
"Dpp9-201_3509",59,66,63,48,36,36,42,42,33,11,34,38,13,34
"Fem1a-201_6816",21,23,28,22,20,16,18,15,14,12,17,12,16,14
"Ticam1-001_2992",0,4,6,0,10,1,4,5,43,4,3,7,0,0
"Plin3-201_2159",7,6,4,7,10,14,5,10,18,0,11,20,0,0
"Arrdc5-201_1054",0,0,0,0,0,0,0,0,0,0,3,0,0,0
"Uhrf1-001_3586",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uhrf1-002_3483",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uhrf1-003_3402",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Uhrf1-004_3391",0,0,0,1,2,0,1,0,0,5,0,0,0,0
"Uhrf1-005_529",0,0,0,0,0,0,0,0,0,0,0,9,0,0
"Kdm4b-004_927",0,1,8,2,0,7,13,3,16,0,0,11,0,24
"Kdm4b-001_4577",58,46,67,42,17,11,30,25,26,70,19,0,49,0
"Kdm4b-002_4360",6,4,0,3,0,20,4,11,0,0,0,22,0,13
"Kdm4b-003_2775",23,27,34,16,43,25,16,13,12,0,17,0,0,55
"Ptprs-002_5608",218,200,211,212,151,146,58,101,90,235,89,119,105,0
"Ptprs-001_6855",106,114,126,157,112,88,116,62,87,47,127,76,35,206
"Znrf4-201_1236",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TINCR-001_1269",4,10,6,6,1,20,6,3,0,11,0,5,0,28
"Safb2-017_438",0,7,0,0,0,0,0,0,0,0,0,0,89,0
"Safb2-007_2636",0,5,6,3,8,0,12,1,26,7,3,3,0,0
"Safb2-006_1233",0,12,23,0,0,0,0,4,107,0,0,35,0,0
"Safb2-003_2523",16,10,4,0,4,9,18,4,0,0,18,4,0,0
"Safb2-001_3277",41,38,34,48,56,47,76,29,0,1,41,26,0,80
"Safb2-015_870",0,1,12,12,22,0,0,0,0,0,1,0,0,70
"Safb2-014_886",0,3,5,9,12,0,13,0,24,0,8,0,0,0
"Safb2-004_1804",0,5,19,9,0,6,19,0,0,0,0,0,0,26
"Safb2-002_1090",0,0,0,0,0,0,0,0,0,40,0,0,0,0
"Safb-006_3122",28,18,13,40,24,24,30,2,0,0,12,0,0,35
"Safb-011_342",0,0,0,0,0,0,0,0,0,0,0,17,0,0
"Safb-001_3106",40,70,59,27,63,65,86,53,67,20,67,59,89,46
"Safb-012_774",0,0,11,0,0,0,0,0,57,22,13,0,0,0
"2410015M20Rik-201_755",42,93,55,63,107,158,78,111,21,11,36,72,193,66
"Rpl36-201_404",438,532,419,654,574,719,871,784,626,658,596,483,723,369
"Lonp1-201_2963",76,56,60,55,71,63,59,49,17,43,52,58,62,92
"Catsperd-201_2565",0,2,1,1,2,0,1,2,10,0,2,7,0,0
"Ranbp3-201_2511",69,64,73,50,77,70,75,46,83,55,36,33,65,59
"Vmac-201_2174",0,7,2,0,3,0,6,4,0,0,0,0,0,0
"Vmac-202_1988",14,0,7,16,0,4,11,2,20,34,11,6,0,22
"Ndufa11-201_2661",21,42,32,35,58,69,42,31,87,5,39,46,35,29
"Nrtn-201_1023",0,0,4,5,3,2,1,1,0,0,3,26,0,0
"Dus3l-201_2303",61,79,77,94,85,91,104,47,63,66,61,43,61,49
"Prr22-001_1350",0,3,3,3,6,5,2,1,0,0,0,0,0,0
"Rfx2-201_3353",0,1,0,0,0,2,0,0,0,0,0,0,0,0
"Rfx2-202_3278",2,1,2,3,2,0,11,2,0,0,1,2,0,38
"Acsbg2-001_2609",3,1,2,1,0,0,0,0,0,12,0,0,0,0
"1700061G19Rik-001_2677",0,1,0,2,0,0,1,0,0,0,0,0,0,0
"Mllt1-201_3608",47,50,51,37,32,37,40,67,11,90,28,62,25,76
"Acer1-201_2429",1,3,2,2,0,1,2,0,0,0,1,0,0,0
"Clpp-201_1207",57,66,63,73,80,84,53,43,71,65,55,40,0,63
"Alkbh7-002_736",0,0,0,0,0,0,0,0,0,0,0,0,200,19
"Alkbh7-001_917",21,17,24,22,10,25,16,8,66,0,15,6,0,0
"Pspn-001_474",0,0,0,0,0,5,0,5,0,0,0,0,0,109
"Gtf2f1-201_1717",54,63,64,65,65,63,84,57,63,182,70,57,28,44
"RP24-116C19.5-001_1179",0,0,0,2,0,1,0,0,0,0,0,0,0,0
"Khsrp-201_3990",134,96,100,103,72,76,98,61,88,36,54,24,57,92
"Slc25a41-001_1225",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc25a41-002_1172",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slc25a23-001_3362",310,269,265,273,210,191,272,315,136,188,167,233,92,292
"Slc25a23-006_736",0,0,4,0,0,0,0,0,0,0,0,0,0,0
"Slc25a23-004_796",0,0,15,17,0,0,0,1,0,0,0,0,121,0
"Slc25a23-005_598",45,20,8,74,55,16,37,35,0,0,60,8,0,0
"Slc25a23-003_818",19,6,4,0,5,0,12,4,0,0,0,0,4,0
"Crb3-001_1194",0,5,3,2,2,0,5,1,0,30,0,3,0,0
"Crb3-002_1206",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crb3-003_778",0,0,0,0,0,2,0,0,0,0,4,0,0,0
"Crb3-004_868",0,0,0,0,0,0,0,0,0,0,2,0,0,0
"Crb3-005_373",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dennd1c-201_2520",0,1,1,4,2,2,4,3,0,10,1,0,0,0
"Tubb4a-201_2228",368,399,382,464,770,534,220,256,442,598,550,760,223,145
"Gm11110-201_1013",0,2,2,7,3,0,8,0,0,0,2,0,0,0
"Tnfsf9-201_1230",0,0,0,1,3,5,1,6,0,0,4,0,21,0
"Cd70-201_842",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tnfsf14-201_1859",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3-001_5136",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3-004_315",0,0,0,0,0,0,0,0,0,0,0,0,0,0
