"","100-CA1-1","100-CA1-2","100-CA1-3","100-CA3-1","100-CA3-4","100-DG-2","100-DG-3","101-CA1-1","101-CA1-2","101-CA1-3","101-CA3-1","101-CA3-4","101-DG-3","101-DG-4"
"Cnga2",5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cnga3",0,5,3,5,10,5,23,2,0,0,7,0,0,9
"Cnga4",0,6,4,3,2,1,6,0,0,0,0,3,0,0
"Cngb1",2,5,0,2,0,6,15,9,0,0,0,3,0,0
"Cngb3",0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Cnih1",108,257,113,89,113,51,264,140,11,22,98,20,2,22
"Cnih2",1334,3728,1171,975,1421,551,2089,4550,124,110,1243,709,20,203
"Cnih3",131,889,115,102,25,63,798,290,8,4,89,1,4,47
"Cnih4",57,169,42,40,39,41,144,130,3,6,53,62,1,8
"Cnksr1",0,9,3,0,4,0,4,0,0,1,0,0,0,0
"Cnksr2",1511,3778,1661,940,582,362,1503,1847,55,62,702,282,8,182
"Cnksr3",6,19,3,10,2,8,19,2,3,0,3,40,0,23
"Cnn1",0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Cnn2",0,20,10,1,0,3,6,32,5,0,1,1,1,0
"Cnn3",95,367,75,111,119,120,345,336,10,17,173,84,2,27
"Cnnm1",266,1082,397,310,236,255,2187,588,19,50,257,96,6,231
"Cnnm2",79,224,86,33,66,47,290,122,3,2,42,27,1,43
"Cnnm3",121,299,83,87,77,89,265,205,1,16,106,55,0,36
"Cnnm4",51,138,54,44,48,24,166,111,4,6,28,19,0,3
"Cnot1",408,1048,382,315,240,116,901,443,13,29,320,129,4,117
"Cnot10",155,499,126,171,138,89,425,226,14,13,106,63,2,67
"Cnot11",67,172,62,59,44,23,161,82,7,5,42,43,0,17
"Cnot2",149,336,114,91,102,50,496,247,3,22,100,53,1,25
"Cnot3",108,381,101,114,101,66,425,200,7,4,212,30,0,41
"Cnot4",81,222,107,51,80,32,202,150,3,8,58,29,4,13
"Cnot6",110,243,93,74,55,54,476,171,5,7,92,56,1,43
"Cnot6l",117,314,110,84,48,58,408,155,2,2,61,34,1,47
"Cnot7",271,772,240,179,186,92,585,374,12,12,95,49,2,83
"Cnot8",54,274,115,102,75,34,297,207,5,3,66,11,1,17
"Cnot9",30,150,55,47,35,25,185,68,4,3,63,6,0,17
"Cnp",141,306,116,324,367,327,597,544,45,115,1153,731,19,123
"Cnppd1",59,152,41,32,84,41,263,108,4,6,72,28,0,28
"Cnpy1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cnpy2",50,124,55,42,69,20,180,102,2,7,63,8,5,10
"Cnpy3",120,414,140,89,99,67,303,272,9,11,131,33,6,16
"Cnpy4",13,21,10,5,22,10,40,22,0,0,31,36,0,0
"Cnr1",430,1382,355,439,676,281,74,905,3,103,585,439,6,2
"Cnr2",0,1,4,0,3,3,21,10,0,0,2,0,0,0
"Cnrip1",129,456,119,113,211,116,383,200,1,18,128,36,1,22
"Cnst",41,183,83,98,74,58,348,198,1,14,46,10,0,26
"Cntd1",0,5,0,0,0,0,0,0,0,0,0,0,0,1
"Cntf",0,4,1,2,1,0,23,5,0,0,0,0,0,0
"Cntfr",81,320,91,98,101,91,333,280,10,5,129,82,1,34
"Cntln",34,80,31,23,28,20,40,51,0,13,9,7,3,15
"Cntn1",957,2693,948,822,742,588,2202,1352,36,128,729,547,24,233
"Cntn2",253,611,277,428,308,165,225,423,17,93,752,415,27,20
"Cntn3",38,203,55,30,33,31,130,56,1,1,15,14,4,17
"Cntn4",81,99,63,29,9,35,18,32,1,0,11,9,1,2
"Cntn5",6,0,0,3,4,4,42,0,0,0,1,0,0,2
"Cntn6",11,3,2,4,3,3,3,9,0,0,3,0,0,0
"Cntnap1",433,1001,462,334,722,453,1749,694,21,89,371,470,5,156
"Cntnap2",850,1909,760,484,208,83,96,720,26,46,471,164,4,15
"Cntnap3",5,16,2,7,8,0,0,14,0,1,3,0,0,0
"Cntnap4",28,87,38,38,59,12,3,91,2,20,58,9,0,1
"Cntnap5a",89,237,73,32,52,33,536,85,5,0,70,25,1,95
"Cntnap5b",27,110,39,18,14,14,115,42,3,3,22,1,0,12
"Cntnap5c",128,256,84,33,35,11,6,127,0,12,30,28,3,1
"Cntrl",59,99,26,46,21,28,150,115,0,6,49,25,1,3
"Cntrob",27,132,22,47,38,17,87,54,0,0,52,25,1,21
"Coa3",86,261,78,65,143,60,248,203,10,20,79,50,2,16
"Coa4",7,3,3,1,6,0,7,8,0,0,7,0,0,14
"Coa5",267,520,188,154,188,104,490,446,11,22,111,130,1,14
"Coa6",6,74,17,20,22,16,67,42,1,0,27,3,0,6
"Coa7",29,125,41,22,11,16,75,59,1,4,7,5,0,9
"Coasy",52,191,39,28,83,27,109,104,5,10,53,22,0,13
"Cobl",19,65,19,25,14,14,72,27,0,1,37,13,0,13
"Cobll1",7,30,3,20,1,4,24,43,0,9,26,39,0,7
"Coch",0,2,1,0,6,5,1,9,0,0,6,0,0,0
"Cog1",143,432,145,85,111,90,420,329,8,4,126,43,1,7
"Cog2",62,154,67,54,94,43,283,97,1,5,66,39,0,43
"Cog3",61,217,92,95,72,57,370,109,4,0,83,36,1,20
"Cog4",114,344,87,72,160,70,235,162,1,19,108,42,4,27
"Cog5",85,306,124,124,77,37,216,165,0,9,56,51,1,17
"Cog6",82,300,77,81,97,57,256,193,1,10,78,36,1,27
"Cog7",161,351,134,86,132,71,422,246,8,4,162,29,1,26
"Cog8",76,238,76,37,92,43,252,155,5,13,56,21,1,16
"Coil",30,93,51,53,63,28,37,83,4,3,52,1,0,0
"Col10a1",0,0,0,0,0,0,32,0,0,0,0,0,0,6
"Col11a1",139,198,198,214,392,3,6,170,4,0,282,33,0,0
"Col11a2",123,106,50,73,66,67,286,153,3,20,111,148,3,9
"Col12a1",4,2,0,0,7,36,4,0,0,15,0,0,0,0
"Col13a1",0,2,0,0,4,0,7,0,0,0,0,0,0,11
"Col14a1",0,9,4,0,1,3,0,16,0,0,0,0,0,0
"Col15a1",1,18,4,1,3,17,12,21,0,0,3,0,0,0
"Col16a1",23,42,19,41,57,19,35,68,2,6,57,36,0,16
"Col17a1",0,1,1,0,0,0,3,0,0,0,0,0,0,0
"Col18a1",2,13,2,7,6,5,9,0,1,0,0,16,0,0
"Col19a1",17,89,26,43,35,36,0,4,0,5,15,50,0,0
"Col1a1",5,20,2,2,11,15,6,0,0,0,2,1,2,5
"Col1a2",0,18,0,4,6,0,6,0,0,0,0,2,0,0
"Col20a1",30,39,14,23,6,19,219,16,0,0,10,4,0,51
"Col22a1",20,53,18,48,27,3,107,14,3,10,26,5,0,7
"Col23a1",0,7,0,1,2,8,9,0,0,3,6,9,0,0
"Col24a1",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Col25a1",155,553,108,184,202,92,171,259,9,46,211,156,3,1
"Col26a1",0,7,4,3,28,2,0,13,0,0,2,1,0,0
"Col27a1",8,9,5,31,17,10,21,66,5,2,5,60,0,0
"Col28a1",0,0,0,3,0,2,0,0,0,0,0,0,0,0
"Col2a1",1,13,0,15,6,1,14,14,0,0,17,10,0,0
"Col3a1",3,10,0,0,0,0,0,0,0,0,0,3,0,0
"Col4a1",261,602,168,185,391,125,201,341,13,26,126,102,1,17
"Col4a2",250,823,209,207,622,171,317,522,22,30,212,124,7,47
"Col4a3",3,1,2,2,2,1,6,0,0,1,5,4,2,0
"Col4a3bp",199,499,160,163,123,101,376,178,6,7,88,97,6,17
"Col4a4",0,2,2,0,4,3,3,0,0,0,0,0,0,5
"Col4a5",14,0,3,15,26,7,0,27,0,0,3,12,0,0
"Col4a6",4,6,1,0,0,1,0,0,0,0,0,0,0,0
"Col5a1",4,62,13,58,31,6,102,21,0,0,43,0,0,0
"Col5a2",7,84,10,4,14,4,0,23,6,4,0,7,0,0
"Col5a3",2,12,6,4,0,10,1,8,0,0,3,14,0,5
"Col6a1",0,9,0,0,167,5,264,0,1,34,90,23,0,29
"Col6a2",1,38,1,6,5,3,47,7,0,1,4,5,0,0
"Col6a3",0,16,7,4,3,36,0,25,1,0,5,0,0,0
"Col6a4",15,88,21,45,9,3,10,21,1,0,24,0,0,19
"Col6a5",2,0,0,10,0,0,0,0,0,0,0,0,0,0
"Col6a6",0,2,1,0,0,2,0,4,0,0,1,0,0,0
"Col7a1",14,27,10,9,26,4,142,19,4,0,15,0,0,0
"Col8a1",5,5,0,3,0,0,6,1,1,0,0,0,0,0
"Col8a2",1,0,0,1,0,3,0,0,0,0,0,0,0,0
"Col9a1",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Col9a2",1,10,2,8,0,7,17,6,0,0,0,2,0,0
"Col9a3",7,9,6,20,20,11,38,35,3,1,9,32,0,0
"Colec10",4,4,3,0,1,0,0,0,0,0,0,0,0,0
"Colec11",0,4,3,1,0,0,2,0,0,0,0,0,0,0
"Colec12",23,25,2,15,23,10,42,34,0,3,7,13,0,0
"Colgalt1",136,358,107,104,106,76,475,193,6,15,188,31,5,53
"Colgalt2",10,48,19,8,8,8,23,14,0,0,1,1,0,0
"Colq",3,0,0,5,2,0,4,3,0,0,1,1,0,1
"Commd1",13,105,44,13,37,30,85,61,9,2,41,21,0,3
"Commd10",57,112,37,42,45,31,156,71,3,2,18,27,1,0
"Commd2",23,95,30,19,46,13,99,46,2,2,21,4,2,0
"Commd3",77,252,57,58,99,48,264,163,4,8,63,36,1,0
"Commd4",63,236,69,60,120,57,256,185,3,21,144,20,0,22
"Commd5",27,78,21,25,28,7,62,51,1,1,13,5,0,7
"Commd6",26,73,27,32,36,22,120,99,0,6,41,10,0,8
"Commd7",37,146,47,52,46,20,166,101,4,12,36,21,0,16
"Commd8",63,188,62,75,77,71,305,156,6,7,75,22,1,36
"Commd9",9,77,19,27,44,15,84,32,0,0,28,34,0,5
"Comp",0,0,1,0,1,0,0,0,0,0,0,1,0,0
"Comt",148,412,148,113,193,120,533,292,12,28,145,95,12,35
"Comtd1",15,61,9,4,61,16,33,33,0,10,51,29,1,8
"Copa",544,1246,443,453,390,271,1122,777,26,52,515,206,14,136
"Copb1",127,451,147,102,102,54,411,298,11,13,100,22,4,20
"Copb2",227,546,198,174,155,143,426,325,17,27,165,77,8,22
"Cope",96,430,113,127,227,101,429,259,9,14,165,66,6,29
"Copg1",767,1969,718,563,753,384,1453,1126,31,116,648,238,20,194
"Copg2",203,720,223,174,247,123,442,364,4,24,246,95,2,43
"Coprs",21,47,13,25,45,30,40,30,2,9,34,24,1,3
"Cops2",236,697,233,174,239,88,465,315,8,11,136,71,9,59
"Cops3",97,371,135,96,117,35,242,158,3,15,93,31,2,18
"Cops4",119,328,115,89,132,62,225,182,2,8,111,44,5,18
"Cops5",101,299,76,110,121,55,210,224,8,17,124,60,0,3
"Cops6",127,669,186,113,185,90,405,480,13,17,228,115,3,30
"Cops7a",263,614,203,146,318,159,485,502,10,31,226,123,2,42
"Cops7b",26,146,34,44,55,12,123,65,1,0,37,19,2,8
"Cops8",151,486,150,115,182,98,499,330,14,8,162,65,11,33
"Copz1",65,399,118,100,106,81,414,236,13,22,98,66,3,11
"Copz2",3,15,2,1,13,12,22,19,0,0,7,7,0,5
"Coq10a",51,199,46,61,86,49,115,59,1,3,104,14,1,7
"Coq10b",39,79,33,46,48,24,171,74,0,4,34,13,0,2
"Coq2",192,436,148,118,220,105,502,332,12,35,182,94,0,36
"Coq3",10,81,21,25,62,7,66,39,1,13,32,11,0,7
"Coq4",15,99,20,22,52,15,97,68,5,5,49,8,0,0
"Coq5",69,158,60,74,87,32,217,97,4,17,52,31,2,23
"Coq6",30,90,21,46,36,27,134,97,0,3,49,13,4,1
"Coq7",28,75,33,22,29,9,83,102,2,5,51,21,0,1
"Coq8a",117,406,107,90,118,61,258,315,6,13,155,126,4,18
"Coq8b",57,211,54,24,38,17,127,106,0,6,66,26,0,5
"Coq9",74,290,73,79,105,58,303,166,0,3,98,31,5,15
"Corin",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Coro1a",153,727,199,163,307,160,626,440,21,50,228,101,1,12
"Coro1b",107,473,125,122,160,59,502,280,13,8,150,77,5,36
"Coro1c",266,760,259,174,275,139,626,389,18,20,283,90,13,100
"Coro2a",17,85,9,23,45,18,40,33,0,14,20,23,1,0
"Coro2b",445,1511,376,498,734,256,1034,689,24,44,644,296,10,126
"Coro6",7,92,20,42,62,31,39,50,0,2,30,6,1,1
"Coro7",202,625,285,160,299,106,652,361,4,11,231,76,3,49
"Cort",13,45,21,13,34,2,9,77,0,0,46,7,1,0
"Cotl1",250,594,262,109,447,52,778,469,30,52,236,107,6,45
"Cox10",37,139,46,35,49,40,108,83,5,0,57,48,2,15
"Cox11",22,110,28,9,29,23,74,31,1,3,62,2,0,1
"Cox14",73,244,78,44,95,60,277,194,7,2,71,51,1,8
"Cox15",65,151,63,52,74,44,166,69,6,16,77,29,0,14
"Cox16",12,41,18,23,17,15,60,58,0,0,22,13,0,0
"Cox17",48,194,39,47,84,33,126,192,3,1,72,25,6,4
"Cox18",23,84,31,10,36,19,81,38,2,0,25,14,1,0
"Cox19",82,164,34,53,47,34,167,95,4,6,55,40,0,28
"Cox20",35,117,28,19,75,24,183,91,3,4,73,17,3,10
"Cox4i1",449,1704,458,421,956,428,1842,2123,63,100,916,422,23,101
"Cox4i2",0,2,0,3,2,0,9,0,0,0,0,0,0,0
"Cox5a",184,659,174,140,352,137,605,498,9,25,246,66,8,35
"Cox5b",178,655,179,177,322,151,727,768,20,31,321,138,17,38
"Cox6a1",288,1127,294,323,734,251,1127,1434,29,27,707,297,11,80
"Cox6a2",8,3,1,1,8,0,6,10,0,0,10,0,0,0
"Cox6b1",160,664,145,186,346,216,662,652,27,22,292,124,7,14
"Cox6b2",0,4,1,0,0,5,0,0,0,0,10,0,0,0
"Cox6c",221,713,188,173,408,178,986,863,20,28,413,174,8,74
"Cox7a1",0,1,3,1,4,0,0,0,0,0,0,4,0,0
"Cox7a2",89,418,108,97,294,95,519,379,9,18,226,85,5,13
"Cox7a2l",239,792,201,176,304,170,859,816,25,20,337,153,5,74
"Cox7b",119,385,110,108,235,109,393,281,8,10,179,71,3,24
"Cox7b2",2,0,0,0,4,0,0,0,0,0,0,0,0,0
"Cox7c",142,494,162,150,316,141,685,715,13,38,294,111,0,30
"Cox8a",356,1359,407,386,809,368,1246,2207,20,75,986,397,4,47
"Cox8b",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Cox8c",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cp",34,32,1,14,16,3,22,28,0,0,7,0,3,0
"Cpa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpa2",0,3,1,0,0,2,0,0,0,0,3,0,0,0
"Cpa3",0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Cpa4",4,0,2,0,0,0,0,0,0,0,0,0,0,0
"Cpa5",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpa6",0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Cpb1",0,0,0,0,4,0,3,0,0,0,0,3,0,0
"Cpb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpd",336,782,281,268,213,164,942,365,13,40,315,155,5,216
"Cpe",4997,15846,4377,3794,6305,2940,4199,12093,315,604,5193,3193,104,649
"Cpeb1",169,725,175,166,190,160,904,412,9,16,178,102,9,57
"Cpeb2",98,428,143,146,91,70,445,224,11,30,199,77,5,63
"Cpeb3",114,454,172,149,124,89,303,267,0,31,107,76,2,5
"Cpeb4",260,810,347,283,293,148,1643,435,21,9,236,116,6,218
"Cped1",1,7,2,5,3,0,15,4,0,0,0,0,0,0
"Cphx1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cphx2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cphx3",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cplx1",478,1642,538,680,1565,640,894,1306,66,162,1062,629,14,53
"Cplx2",1863,5710,1588,1603,2752,1588,11796,4449,87,500,2176,2197,50,1242
"Cplx3",0,2,4,3,8,0,0,0,0,0,6,0,3,0
"Cplx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpm",2,56,13,35,43,40,45,30,9,12,44,56,0,15
"Cpn1",0,0,0,5,0,0,0,0,0,0,0,0,0,0
"Cpn2",2,1,0,0,0,0,7,8,0,0,0,0,0,0
"Cpne1",102,255,70,49,140,52,279,157,5,22,89,24,0,61
"Cpne2",23,39,9,16,26,33,42,49,3,4,38,41,2,12
"Cpne3",24,73,23,54,31,19,120,59,4,4,20,29,3,14
"Cpne4",6,32,14,27,332,193,539,47,0,39,58,176,1,74
"Cpne5",94,251,96,45,20,65,62,194,8,7,31,8,0,7
"Cpne6",1367,4771,1127,1122,1911,1270,4098,2491,98,264,1662,708,15,319
"Cpne7",817,3806,313,588,1491,105,13,1315,84,124,1147,318,3,1
"Cpne8",201,536,190,168,121,13,18,324,10,1,106,21,1,6
"Cpne9",5,22,4,9,12,121,139,8,0,16,21,17,0,16
"Cpox",146,330,93,66,106,77,326,162,9,9,105,35,10,15
"Cpped1",85,197,63,36,52,35,285,150,2,13,54,33,3,14
"Cpq",1,41,4,3,3,4,23,56,1,2,15,2,0,8
"Cps1",0,1,0,4,4,0,0,0,0,0,2,0,0,0
"Cpsf1",168,538,184,177,245,124,794,280,2,25,226,22,2,116
"Cpsf2",115,400,131,86,117,47,286,201,6,32,123,43,1,22
"Cpsf3",66,282,74,60,83,35,174,170,1,12,98,29,1,11
"Cpsf3l",53,215,51,48,93,43,205,138,2,18,92,37,1,1
"Cpsf4",63,78,19,45,31,21,149,38,0,9,22,0,2,3
"Cpsf4l",6,10,0,13,0,2,27,4,0,0,0,7,0,0
"Cpsf6",291,667,195,300,241,154,924,349,9,20,172,79,1,68
"Cpsf7",215,503,163,167,173,108,694,284,6,24,196,104,2,62
"Cpt1a",68,99,26,40,70,27,72,92,0,4,38,47,6,0
"Cpt1b",5,12,6,2,1,10,25,16,0,0,3,10,1,0
"Cpt1c",440,1322,460,321,555,302,1194,714,32,67,444,225,7,62
"Cpt2",0,4,1,22,2,11,9,30,1,0,8,0,0,4
"Cptp",60,92,24,29,32,17,69,74,8,0,72,21,0,0
"Cpvl",0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Cpxcr1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpxm1",7,50,11,3,11,10,41,63,0,0,20,1,0,0
"Cpxm2",0,2,1,0,8,0,0,5,0,0,12,7,0,0
"Cpz",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cr1l",61,140,46,54,42,22,141,92,5,1,56,21,1,18
"Cr2",0,3,2,10,0,2,26,0,0,0,0,0,0,3
"Crabp1",0,4,0,0,1,0,0,9,0,0,0,0,0,0
"Crabp2",0,3,2,0,5,0,1,0,0,0,0,0,0,0
"Cracr2a",30,25,5,7,2,13,64,13,0,8,5,0,0,3
"Cracr2b",1,8,1,6,0,11,7,14,3,0,3,0,0,2
"Cradd",8,9,2,4,8,0,21,15,0,3,2,12,0,1
"Cramp1l",104,291,128,99,76,50,400,189,10,5,58,60,0,40
"Crat",121,352,88,107,146,91,290,235,7,0,99,64,7,10
"Crb1",4,11,0,2,0,0,12,18,0,0,8,0,0,0
"Crb2",19,15,7,23,4,7,24,7,0,0,2,7,0,0
"Crb3",0,15,3,2,3,1,15,4,0,5,6,2,0,0
"Crbn",99,413,149,143,139,82,271,238,4,18,89,24,3,22
"Crcp",26,108,30,21,42,27,106,68,1,5,42,33,3,10
"Crct1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Creb1",105,388,133,110,71,38,283,128,5,16,108,60,0,40
"Creb3",48,212,71,78,115,50,168,112,4,10,69,19,0,13
"Creb3l1",46,9,23,4,13,6,16,16,0,0,5,7,0,0
"Creb3l2",64,135,62,63,37,19,63,92,7,0,53,8,4,21
"Creb3l3",0,2,1,5,3,0,0,1,0,0,0,0,0,0
"Creb3l4",5,1,1,2,0,3,6,0,0,0,0,1,0,0
"Crebbp",340,968,389,328,246,133,1002,419,10,20,254,102,5,118
"Crebl2",64,209,65,70,61,30,174,184,1,4,85,37,2,10
"Crebrf",138,251,133,106,67,76,227,230,4,3,94,71,4,36
"Crebzf",97,412,106,153,137,118,737,232,7,12,173,48,2,33
"Creg1",38,135,33,29,57,14,115,100,4,14,33,20,1,0
"Creg2",748,2154,847,635,335,226,890,968,33,35,390,122,4,126
"Creld1",142,504,159,160,226,139,516,353,5,12,226,69,1,50
"Creld2",15,82,27,19,22,39,75,34,3,0,40,4,0,3
"Crem",31,93,34,6,40,27,96,68,1,6,20,9,2,11
"Crh",1,0,0,0,7,5,9,6,0,0,3,0,0,0
"Crhbp",29,143,124,119,143,0,1,196,0,0,63,16,0,0
"Crhr1",22,110,23,38,13,26,21,48,6,5,67,4,0,12
"Crhr2",5,10,1,5,0,2,30,7,0,0,1,0,0,14
"Crim1",562,1674,639,407,307,89,605,918,22,25,261,112,8,44
"Crip1",0,21,0,3,2,3,0,2,6,0,0,2,0,0
"Crip2",87,429,114,68,94,62,271,333,11,18,112,34,1,13
"Crip3",0,27,6,3,10,0,6,6,0,0,0,0,4,0
"Cript",31,161,47,32,76,33,117,126,0,10,81,25,5,2
"Crisp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crisp2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crisp3",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Crisp4",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crispld1",17,70,33,18,6,38,0,27,0,1,2,0,0,0
"Crispld2",0,6,3,0,0,2,0,0,1,0,0,3,0,4
"Crk",313,960,369,274,335,176,834,608,12,23,293,123,6,99
"Crkl",106,252,87,75,90,50,154,124,1,14,52,78,0,17
"Crlf1",1,5,1,23,14,126,972,1,0,1,23,22,5,43
"Crlf2",39,132,42,35,33,24,91,103,5,11,107,66,0,13
"Crlf3",16,38,20,14,29,8,75,53,0,4,26,4,1,13
"Crls1",67,284,78,70,107,79,169,145,0,10,76,41,0,14
"Crmp1",562,2155,793,628,669,403,1447,1223,30,77,679,153,5,106
"Crnkl1",32,133,49,34,29,11,157,44,0,5,10,19,1,9
"Crnn",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crocc",157,714,181,244,207,173,1330,423,10,53,350,46,2,81
"Crocc2",0,0,1,8,0,0,4,0,0,0,0,0,0,0
"Crot",52,92,36,35,44,53,109,91,3,10,53,30,0,34
"Crp",0,5,2,4,2,0,8,0,2,0,2,3,0,1
"Crtac1",91,529,87,178,285,141,509,305,10,30,320,68,6,19
"Crtam",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crtap",5,22,4,7,13,5,28,8,1,3,4,0,0,3
"Crtc1",783,1963,722,579,577,352,2678,2054,54,112,551,514,7,350
"Crtc2",49,163,49,84,111,50,287,155,7,41,85,23,1,26
"Crtc3",37,188,47,61,53,38,277,105,0,4,85,30,2,16
"Crx",5,12,2,1,4,9,4,15,0,0,3,0,0,8
"Crxos",0,12,2,5,1,2,21,8,0,0,19,0,0,0
"Cry1",36,47,34,21,34,14,173,21,2,3,37,30,3,9
"Cry2",360,1153,441,262,305,143,1198,749,18,28,252,119,8,166
"Cryaa",0,1,1,3,0,5,3,0,0,0,0,0,0,0
"Cryab",33,93,27,108,115,105,242,152,13,43,354,142,20,23
"Cryba1",0,0,0,0,0,0,6,0,0,0,0,0,0,0
"Cryba2",0,12,1,1,0,0,7,0,2,0,3,0,0,0
"Cryba4",1,3,0,2,3,0,3,10,0,0,6,1,0,0
"Crybb1",6,33,9,4,12,14,33,85,0,0,15,16,1,8
"Crybb2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crybb3",0,1,8,2,15,1,0,0,0,7,0,5,0,0
"Crybg3",23,31,8,9,24,1,28,26,0,0,18,5,2,1
"Cryga",0,0,0,0,1,0,0,5,0,0,0,0,0,0
"Crygb",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crygc",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crygd",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryge",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crygf",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Crygn",0,0,0,0,4,0,0,1,0,0,4,0,0,0
"Crygs",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cryl1",49,70,27,38,39,21,111,79,1,0,33,11,1,0
"Crym",349,1668,383,488,903,87,190,761,55,53,834,213,3,7
"Cryz",17,61,11,12,19,13,106,32,3,7,12,11,0,0
"Cryzl1",133,328,97,88,118,77,391,222,1,5,89,38,0,29
"Cs",435,1354,386,460,597,318,1158,860,19,65,643,216,14,89
"Csad",45,136,44,43,52,24,235,119,1,9,71,47,2,15
"Csdc2",122,246,59,170,144,93,897,363,3,16,206,72,7,58
"Csde1",541,1540,627,464,583,258,1251,726,30,38,601,182,12,159
"Cse1l",103,383,122,84,166,72,275,203,17,11,89,57,2,44
"Csf1",28,58,21,15,43,43,251,204,6,4,144,38,6,19
"Csf1r",261,412,149,222,241,100,414,1276,59,90,599,379,17,76
"Csf2",0,0,0,1,0,0,4,0,0,0,0,0,0,0
"Csf2ra",44,227,83,68,122,53,379,171,0,1,113,35,1,0
"Csf2rb",0,4,1,5,5,3,9,3,0,0,0,1,0,0
"Csf2rb2",1,12,7,5,7,36,12,13,0,0,0,0,2,0
"Csf3",0,0,0,0,0,0,2,0,0,0,0,0,0,0
"Csf3r",31,25,17,24,23,4,21,102,3,5,41,33,0,10
"Csgalnact1",5,101,9,6,9,17,141,14,1,0,0,2,0,0
"Csgalnact2",20,64,26,17,8,29,105,29,1,0,24,8,0,1
"Csk",50,93,28,64,38,25,116,81,3,2,77,27,1,12
"Csl",0,0,0,0,0,0,0,0,3,0,0,0,0,0
"Csmd1",326,775,288,303,125,94,654,352,5,12,234,57,1,117
"Csmd2",152,511,203,183,175,171,1037,296,11,45,147,94,1,68
"Csmd3",71,172,73,43,20,39,314,100,6,16,68,37,0,35
"Csn1s1",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Csn1s2a",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Csn1s2b",1,10,4,2,2,0,8,2,0,0,3,0,0,0
"Csn2",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Csn3",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Csnk1a1",881,2701,931,775,705,331,1915,1202,21,77,661,266,17,169
"Csnk1d",428,1026,332,303,352,160,838,689,8,47,251,171,7,64
"Csnk1e",124,429,166,165,241,106,599,329,3,11,161,101,3,58
"Csnk1g1",102,317,76,81,99,46,384,103,1,16,97,22,0,26
"Csnk1g2",308,831,321,244,348,196,923,1134,18,74,311,383,9,121
"Csnk1g3",156,372,143,123,136,57,337,149,9,11,76,48,3,18
"Csnk2a1",263,910,311,306,252,155,777,403,10,29,259,80,5,49
"Csnk2a2",108,387,137,102,175,99,441,220,8,36,152,70,1,6
"Csnk2b",98,349,126,127,165,101,488,236,9,32,155,76,1,1
"Csnka2ip",2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cspg4",46,154,35,64,38,29,82,218,6,15,109,81,1,4
"Cspg5",271,785,206,260,256,274,921,849,43,78,485,300,24,94
"Cspp1",71,152,41,55,30,41,246,50,2,0,45,19,0,45
"Csrnp1",40,214,92,73,134,45,391,237,14,30,118,87,6,42
"Csrnp2",52,331,113,45,62,46,284,120,8,1,83,56,7,33
"Csrnp3",314,720,279,193,163,63,375,206,6,10,168,80,3,34
"Csrp1",194,422,126,316,317,247,721,660,36,68,771,409,25,73
"Csrp2",2,12,1,1,4,0,11,2,0,0,0,5,0,0
